Umbral,N_simulacion,Fallas totales promedio,Fallas programadas promedio,Fallas reactivas promedio,Tiempo promedio entre fallas,Tiempo de operacion promedio,Tiempo sin operar promedio,Tiempo de Operacion/Tiempo de Reparacion,Tiempo_Reparacion,Kilometros totales,Toneladas totales,Factor Toneladas,Factor Kilometros
0.358,137,17,9,8,230.91374669169423,2650.658862034362,3059.453539255249,53.132620742524274,49.887598710389376,34499.03561466472,45516.05451068451,0.3442057894939513,0.26089185273600796
0.358,138,23,8,15,362.24167599961186,2639.049936717712,2997.0467268330617,21.29926451011394,123.90333644922629,34340.42883836706,44716.366877245855,0.1367526974055089,0.10502074747262795
0.358,139,21,9,12,322.2342255069287,2653.266268941236,3061.7643415104617,59.00160743990774,44.96938954830253,34472.74296017986,45119.86417073725,0.37815509449891543,0.28892027073517296
0.358,140,18,9,9,358.59989938442453,2657.2528502946498,3063.6308075376523,67.9320381978095,39.116342167698036,34376.07655589222,45140.50908914147,0.43428550537886457,0.33072360239750515
0.358,141,19,9,10,410.3187984763672,2617.4574897297025,3072.2742383848795,37.24949282939284,70.26827188541795,34181.370060919566,42948.76702323919,0.23351339099851998,0.18584486086833948
0.358,142,19,8,11,383.58387331614716,2639.3770050722537,3053.4030962110974,39.264816750141065,67.2198987166487,34519.95624868782,44717.615165384246,0.2520457342914257,0.1945677936587173
0.358,143,22,9,13,318.465276672442,2648.001038982944,3081.6793071342586,87.33612359886982,30.31965388279737,34741.82117076509,45651.40003535791,0.5686063567354486,0.43272320995551133
0.358,144,26,8,18,330.71620487686675,2590.7588183054013,3041.0710719509657,20.213439962620466,128.17010974363296,34084.1672953651,44108.98704572642,0.13283525174977986,0.10264527132912475
0.358,145,18,9,9,273.07648691923885,2634.0552154506304,3076.888285595684,53.69431719816454,49.05649895368577,34305.219694728425,43352.85963207856,0.33550293574866563,0.26548426140193937
0.358,146,17,9,8,218.9463496231203,2637.1820524806712,3048.3019859586893,35.390834356134384,74.51596156063955,34154.50046508926,43689.27926173774,0.2223235450200693,0.17380349939620918
0.358,147,19,8,11,287.0940240383917,2633.2168002554617,3035.6827214883683,28.90453322155986,91.10047825617015,34090.85610512547,45328.69288090099,0.18895827756880526,0.14211196134412904
0.358,148,21,9,12,309.0279905495178,2633.4287828282495,3036.7312207712953,29.31243197172379,89.83999640045508,34312.95933606771,44274.39456733022,0.1871377171277873,0.14503301379503228
