Hora,Tiempo_operacion,Tiempo_sin_operar,Factor_toneladas,Factor_kilometros,Toneladas_cargadas,Kms_andados
307,356.5478135488524,403.62767873495005,6.599563400391823,5.264506328366204,5817.898479342414,4640.968122296063
308,357.510494563826,405.1303394401915,6.612434306744648,5.274601223480939,5844.983923588716,4662.422025598207
309,358.5664995881832,407.12776024515074,6.632729165479868,5.268955479667362,5880.241074014354,4671.188534267774
310,359.4011471282156,408.2114039976509,6.623345608676064,5.275662119161564,5885.590363212572,4688.02142642675
311,360.57403625580696,408.3423694929594,6.609515521164117,5.2693540089392865,5892.468016167406,4697.696807597416
312,362.27772680994326,410.21215908001557,6.590031076032744,5.258726258904418,5902.85686343318,4710.373597961467
313,363.407058839591,411.47049076895513,6.579189795134348,5.253423784106977,5911.5168189254455,4720.2929272018655
314,364.43359373070746,412.55676056888444,6.572093144960348,5.249874095715666,5921.8209131719605,4730.4281186836915
315,366.06857191458755,414.01740557227515,6.588073055595127,5.249934671851409,5962.8516843027455,4751.705322080811
316,367.55603361506263,414.9715626669486,6.572532806479681,5.2478257157923185,5972.958187349128,4769.096556508748
317,368.649058178046,416.68334555758526,6.5641880035310995,5.250215508191523,5983.114243948354,4785.456963444881
318,370.1645503448533,418.292893908416,6.5785765962118905,5.248896561271597,6020.879238239677,4803.922530540358
319,371.02498500209674,419.92930782242126,6.568904949979295,5.248363999914361,6026.0022530417655,4814.600535263784
320,371.66921370781097,421.108591468124,6.565052828074161,5.262040736440395,6032.925603492575,4835.528535237184
321,372.58317349562634,422.70682230949586,6.559036401525848,5.27171773966403,6042.218612876028,4856.3339335968185
322,373.5220226888799,423.78312490827415,6.565066326396744,5.2715804972233204,6063.012819700199,4868.444360757707
323,374.8452688648731,424.9481297153967,6.553519181826669,5.269443804005654,6073.789890492599,4883.711120285068
324,376.2883703783331,426.2569908500911,6.535544731317256,5.269736787745887,6080.4503042038905,4902.785302743339
325,377.5640281967245,426.4748333795103,6.549900653967478,5.271027069761676,6114.465226244699,4920.610773711482
326,379.1024973210981,428.25430051286503,6.531700059059449,5.261166539158344,6122.320126177945,4931.4183901000115
327,380.87939649980945,430.21231319632966,6.508987392837952,5.253970710198884,6129.6272648261465,4947.7561055455635
328,381.96233528986534,430.52377709549717,6.496239023711855,5.252097281324897,6135.015886484454,4960.054600928007
329,383.3276235106236,432.44381118699465,6.479345549639012,5.250210278876446,6140.933780665773,4975.995401101476
330,384.616540374711,433.1116572498071,6.468540411748497,5.2532669796294496,6151.307086707644,4995.63368908861
331,386.14309992035714,433.825365310507,6.470719408953705,5.243012186841895,6177.802246520945,5005.670995653011
332,387.7852778704879,434.96104391653023,6.469386089423172,5.237203571247169,6202.796644817006,5021.389710078667
333,388.33174958725135,436.30978575479685,6.466727286233206,5.243743908926947,6208.984869012795,5034.745574754285
334,388.9525098453748,437.6716836568925,6.493239734143554,5.246675475478865,6244.406563489965,5045.612993973856
335,389.5517969871103,438.958999000916,6.505335229335689,5.2593414381761745,6265.677665627837,5065.586479923275
336,391.0808984552987,440.2759685770864,6.516648571155797,5.252829571442568,6301.211559061695,5079.173758097025
337,392.43187719919086,442.2628150171823,6.499958671491791,5.2544979766002795,6306.78504068141,5098.338452590149
338,394.2834475814615,443.65711275811475,6.4804244896461825,5.251811074111482,6317.498618128085,5119.774060538513
339,395.4336883134353,444.7430761784098,6.482512235652669,5.251167197870578,6337.969813817484,5134.080427086369
340,396.82347581149384,446.3642862614464,6.465489302793016,5.253646108582209,6343.54332023524,5154.556773387556
341,397.83184948298873,447.4108477398841,6.456322014447599,5.249039386471671,6350.645747359236,5163.123769666803
342,399.30328283502854,448.7757564139256,6.441165784891724,5.248732873761264,6359.171150774578,5181.91765025434
343,400.3687080448987,450.2411705846892,6.457749459799893,5.250117238716084,6392.555011783387,5197.114486359283
344,402.04632289605547,451.8119231341093,6.44062904445026,5.2498932594226035,6402.322345514228,5218.668657113255
345,402.8444574991777,453.7552932142946,6.44907418593987,5.258696994109394,6423.443690350278,5237.797403528102
346,403.89552246386984,455.11996478244805,6.4612014518573195,5.259662733647924,6452.313737181542,5252.427797233112
347,405.9005559095102,456.2555708939442,6.456786239667487,5.250404812744653,6479.913530492359,5269.211016720659
348,406.9241271236601,457.97566057136623,6.47020790719985,5.255020855517043,6509.757825616229,5287.142797979015
349,409.02203329310095,459.7035904960591,6.445072706355369,5.244061460898899,6517.899803438077,5303.317545433673
350,409.5716822352635,461.21540000481974,6.470481316425553,5.254108947375214,6552.388887826519,5320.6188842269175
351,410.8717828044775,462.3394389562931,6.458067238073651,5.24661244038314,6560.576962131889,5329.892588092567
352,411.80412638223163,463.02597223119574,6.450814168271974,5.2559976646234015,6568.07919834335,5351.542925751618
353,412.870450135911,464.5690890596884,6.444923884924611,5.256686916057617,6579.073664697027,5366.103785009502
354,413.6950163625313,466.2765636621908,6.43733151026434,5.258052442994083,6584.447206489687,5378.217459306674
355,414.96431904283213,467.31110758990553,6.424618069293475,5.257515672946771,6591.605778380452,5394.168231627323
356,416.3274634118895,467.6192881594696,6.411195057388443,5.250417045891225,6599.441849139269,5404.580841469999
357,417.4209003682007,468.584946893557,6.4001184460353775,5.246030061240156,6605.342745443107,5414.247704877176
358,418.4953934148258,469.7766631973632,6.421228836834493,5.247664407953474,6644.189108534489,5429.875743496608
359,420.1914208824406,471.39442325278895,6.40384858761237,5.240571199334734,6653.05925888295,5444.5120403086785
360,420.6548196793547,472.90436805124324,6.4189406510529565,5.244128034115143,6676.093112157409,5454.215726715689
361,422.03481835396457,474.32907415535686,6.403924989682257,5.237740955992189,6682.3262337691085,5465.444060057627
362,422.74104656577396,475.677912473048,6.40255111018329,5.237799720135248,6692.0723557688025,5474.651292735595
363,423.33204221382215,477.41924025680106,6.416761506156068,5.2471229784466775,6716.301680924433,5492.063379065767
364,423.8368249237826,478.90077395109483,6.419425044466333,5.261109405736457,6727.1014230973615,5513.268918204634
365,424.8940293398226,480.53231632498967,6.412485108341132,5.268000473673818,6736.590579649596,5534.260394363905
366,426.8453111436871,482.131718758326,6.388185186661517,5.260296339413774,6741.882328940612,5551.5452197180975
367,427.6046049582276,483.67325069973845,6.3846786168036305,5.269877756646655,6750.167824334901,5571.550489240313
368,429.34070152801365,485.24855106202307,6.368548784425036,5.263479446391764,6760.4514339269035,5587.379224891425
369,430.1933480218113,486.5371159011494,6.364062992418868,5.2734100230863685,6769.106018556972,5609.038057623795
370,431.3783357418713,487.79625371876716,6.352054609161882,5.278998445201933,6774.943994111575,5630.4488880904255
371,433.0072571112624,489.23459998086224,6.336241886224452,5.278650251633651,6783.597616441351,5651.337166098384
372,434.2425213394854,490.4587767870919,6.346738777203657,5.279238063624727,6814.219627032224,5668.090162799662
373,435.8121946455726,492.3449938703732,6.343483625311776,5.26801654013339,6835.343701986082,5676.4872121490625
374,437.51528145083483,494.3406936907708,6.323562878553959,5.255141108206937,6840.505928467467,5684.742066460327
375,439.0972777840408,495.3971094183497,6.308935599583976,5.2499313125083775,6849.360022621984,5699.641260528547
376,440.3335888943938,496.44668352716945,6.296195291915265,5.245668851986334,6854.774317762329,5711.048412404557
377,441.7067452464087,497.1179543535819,6.2980973904098985,5.245550689267466,6878.227863344945,5728.728959391269
378,443.10419372348,499.1133304158504,6.284168258352898,5.2464013136600745,6884.728537450205,5747.78512575011
379,444.023353207053,500.55072244648886,6.280277690830191,5.251854571002656,6894.738752128696,5765.69492844346
380,444.5014397506974,501.7457822299169,6.280528024540425,5.258068324040045,6902.437542033258,5778.731988236875
381,445.07237935318585,502.94471364570154,6.279001610158682,5.2645123565277725,6909.623656208049,5793.24570616643
382,446.66194826050133,503.935184222063,6.262533916412219,5.256752290586381,6916.114944224971,5805.36625593905
383,448.37139819197864,504.19848573551417,6.270498488066279,5.2465503981920625,6951.413518604145,5816.274644422619
384,449.44464982854356,505.43899671058,6.26043422527274,5.253752546993739,6956.869034769423,5838.200210294425
385,449.7061281326875,507.38799227864496,6.2615583071262755,5.264738624412098,6962.166263929152,5853.812077030539
386,450.51323101305866,509.0832614478728,6.2568725557846605,5.272229269561504,6969.442108127836,5872.661836625497
387,450.9049829997604,510.97528258731893,6.258295273637112,5.285691232133674,6977.0886368677275,5892.776646231738
388,451.9894827629391,512.0641728715203,6.249036008110353,5.290827488168277,6983.522107249714,5912.689682266775
389,453.6411410566032,513.5445054675341,6.252062301778685,5.286284369644382,7012.435618159626,5929.200160220506
390,454.6698430892586,515.0750484866885,6.2457165277140865,5.2925899705696215,7021.203724802351,5949.734069793842
391,455.32682070479376,516.9493728811825,6.246363131253762,5.296474503420938,7032.076988710181,5962.704327969601
392,457.0680734579218,518.1280986992672,4.240636295544783,3.596453195347445,7056.383654366308,5984.4683138719765
393,457.954264417234,518.2500367226794,4.236924341514606,3.6017372086912425,7063.876357248811,6004.880961457614
394,458.72326206377625,518.2833977317898,4.2445577922227695,3.608696091570654,7088.486028164556,6026.585825232671
395,459.6662334406657,519.9971919056178,4.254222258234786,3.610521718959535,7119.2304322475065,6042.0294327952615
396,460.36230610260185,520.1463535484713,4.253452680798462,3.611313835722466,7128.721284253035,6052.506454591499
397,461.2512894991844,521.7599991848748,4.251035879555103,3.6130977117041856,7138.4288698554965,6067.189679315824
398,461.80831958961124,523.4841368178916,4.25109599809733,3.614595366663242,7147.150667261924,6077.034651367938
399,463.6050902204449,524.900248966459,4.255668527113384,3.6080353935625396,7182.6757573792975,6089.606882678544
400,464.47993165995496,526.7546696904451,4.252813353318696,3.609209501138877,7191.401727280445,6103.083602376491
401,465.11866756088125,528.057286259978,4.262732689999877,3.6095490990539494,7218.087499265058,6112.051382200442
402,467.1819728329428,529.0615762149853,4.263339925349351,3.6060346510809795,7251.140331774013,6133.1875370189455
403,467.89597797273103,530.5852576995892,4.261997743804233,3.6054614854477993,7259.93613166876,6141.584694077894
404,469.2150121986912,532.0006306237794,4.253598529877231,3.6031727573565884,7266.054790562032,6154.9886504143315
405,470.670546465388,533.7738661103779,4.252608596069182,3.59819972253855,7286.898282208412,6165.560451870562
406,471.73470481193675,535.1339515300724,4.256114754039536,3.6006413293218675,7309.394958598373,6183.693603488239
407,472.997232060867,536.4890020428752,4.249252418212543,3.603207030737105,7317.14063293973,6204.661427148438
408,474.2190691529202,538.3045323692511,4.244001934716232,3.602586027811854,7326.977527121391,6219.617066942714
409,475.32273635134396,539.6201556153972,4.237606009366645,3.6054486033433135,7332.962042957355,6239.0457484039825
410,476.6177446468098,539.9726727366893,4.2308649285064535,3.606053001821538,7341.243687400767,6257.09264734202
411,477.9477190096189,541.5329621746159,4.222253200155495,3.604761763440302,7346.7445488064695,6272.305941843025
412,479.2384614333369,541.9376164096593,4.22348881009318,3.6002757094808655,7368.740892657264,6281.418049905287
413,480.2788560768056,542.9572916890686,4.235505379221353,3.602422492410249,7405.7488156082745,6298.80822188741
414,481.3605695629332,544.8485094941695,4.23046837943934,3.603929703766859,7413.601505471032,6315.636066992346
415,482.9786712257773,546.4699356521808,4.23937642337841,3.601360241471165,7454.185654769651,6332.348243857727
416,484.56822769160925,548.205987176337,4.229499754030344,3.5979805696302702,7461.295003661669,6347.226861018871
417,485.91158689049894,549.929133364875,4.239477125631761,3.5936968326725607,7499.629766583401,6357.245230889496
418,486.02768087744795,550.6321283332022,4.260198309449008,3.598629896193956,7538.086084194216,6367.492771991024
419,487.57729867090154,552.4991083529568,4.252251593148748,3.5946541151247926,7548.014086793671,6380.737193873666
420,488.3735009851604,553.6507573828227,4.266070313192476,3.5977413338823054,7584.908969948467,6396.645744569812
421,489.56224960698876,555.2203668397689,4.267896508394827,3.6012790493989164,7606.626184547032,6418.521035160076
422,490.30982066295945,556.4827883296848,4.266854919647597,3.6059943589465506,7616.382403117224,6436.739120131324
423,491.26281069173604,557.5603880558944,4.263015321567437,3.605508346197855,7624.318929080157,6448.380655306998
424,492.95395504580785,558.3928776627633,4.2529096202476255,3.5984664437703797,7632.429148486483,6457.941180909551
425,493.72447360854824,560.3467884390594,4.2491463350981915,3.6016455948009183,7637.594835992522,6473.749696194223
426,494.6501459275137,561.6749928099216,4.245628016238502,3.5995716914436677,7645.578550233267,6482.152465752567
427,496.13895370110174,562.1782043448521,4.238426118059981,3.5933230171135735,7655.5820625239985,6490.376018931467
428,497.4081633503106,563.3692756079315,4.232054092979623,3.589923286145225,7663.627571307864,6500.82311571133
429,497.9494919259215,564.5119963831074,4.232398221950081,3.5926139523605927,7672.591731116187,6512.7756554235775
430,499.3832318614101,566.1238980814086,4.232167807361587,3.5876250616469822,7694.2644277688505,6522.457791958714
431,499.9893594190806,568.1065993321579,4.230810844625675,3.5920911037154797,7701.133347700314,6538.503753232303
432,500.6475921643365,569.1863458504896,4.2442714268069786,3.594404250998322,7735.805720400827,6551.3277003644425
433,501.57578018075577,570.0848905826927,4.254131527045741,3.599187850370156,7768.152503347271,6572.208671057714
434,503.03306548719536,571.5961834123706,4.2582635443134444,3.596658956708818,7798.289293175591,6586.672417389935
435,504.593401606669,573.2082165976979,4.266251609311729,3.594631184372522,7837.152629477948,6603.378285781286
436,505.74322920184846,574.140015071996,4.262498890552348,3.594475771000261,7848.101818007081,6618.139396046632
437,507.0931959522559,576.0900196295997,4.265628015166878,3.5942181276063563,7874.827258991286,6635.329378323174
438,508.00241504799715,577.5266174624103,4.268809754339152,3.5940797708752172,7894.83121855428,6646.970656923248
439,509.19946455745423,579.1870376079816,4.264028935988645,3.5910241361599478,7904.571898304399,6656.969007233383
440,510.7999832216035,580.4916089727574,4.256033548860274,3.584531849531364,7914.549316822332,6665.820129268848
441,511.7299376659112,582.2395197472913,4.25307932498509,3.583150584383061,7923.454724461726,6675.382530371047
442,512.7037254592046,583.67328473198,4.25065084152208,3.5822632685316442,7933.9996723275235,6686.429127767105
443,513.9038277224262,584.1030205933181,4.2443777082561995,3.581169160984929,7940.834596147492,6700.033296492156
444,515.5643032463163,585.4370260531832,4.236235348023841,3.57543345161446,7951.209422767286,6710.916135529651
445,516.3589657940494,586.5335202178545,4.233672658977993,3.5784400213544156,7958.647523321781,6726.911858174412
446,517.6162896284039,588.4953977333154,4.227684341972637,3.577270249951409,7966.742154697624,6741.0874118704605
447,518.9780237990062,589.9390669980701,4.219359602169071,3.573303795343888,7971.972300048651,6751.327585706628
448,519.8652783147484,590.6521799148663,4.229109624106772,3.5740615312745057,8004.054319751727,6764.303879802654
449,520.4902263994753,591.9272915380096,4.22690948541737,3.5802903555942134,8009.507261364463,6784.238389740079
450,521.9335027610406,593.8538078935852,4.218437240893987,3.576132871729823,8015.618517699139,6795.150723236881
451,522.9418024724216,595.6770220791363,4.22244802963374,3.5742887906434793,8038.739308537776,6804.767187129595
452,524.1039024669003,597.6507670244694,4.225724449894137,3.571628942472741,8062.854826475482,6814.813885443312
453,525.3083612872388,599.0613411263716,4.230728591067382,3.568634677643862,8090.954362302597,6824.74890341815
454,526.326930506103,600.479461094231,4.234290078072784,3.568490601372728,8113.4669520662255,6837.705974120293
455,527.7315866435202,602.4539469289504,4.2411180444734455,3.5673465479130817,8148.238307672297,6853.756366514146
456,528.7859823459902,603.1574625126103,4.237801299105382,3.565267851027398,8158.133281297332,6863.448344863689
457,529.8130991501597,604.1163857336768,4.233044269067123,3.5683089939761437,8164.804202935441,6882.645779135548
458,530.8835459591147,605.2772870836892,4.236932849104479,3.5673868077374102,8188.81611154097,6894.769307819743
